user_name,timestamp,text,emojis,comments,reposts,likes,image_link,tweet_url
"Australian Department of Veterans' Affairs@DVAAus·Apr 15, 2024",2024-04-15T02:33:08.000Z,"Each year, we distribute commemorative packs to ensure the service and sacrifice of our military personnel lives on in the hearts of all Australians. The 2024 pack includes three unique commemorative posters. Find out more by visiting our Anzac portal – https://anzacportal.dva.gov.au/commemoration/anzac-day-package…",,0,0,0,,https://x.com/DVAAus/status/1779699448244769050
"Australian Department of Veterans' Affairs@DVAAus·Apr 13, 2024",2024-04-12T23:00:02.000Z,Find out more about the proposed changes to veterans’ legislation. We are hosting webinars to explain how the proposed VETS Bill could impact you. Attend here: http://dva.gov.au/VETS_Bill_feedback…,,0,0,0,https://pbs.twimg.com/media/GK__QqnW4AEp8zG?format=jpg&name=small,https://x.com/DVAAus/status/1778921042934653316
"Australian Department of Veterans' Affairs@DVAAus·Apr 13, 2024",2024-04-12T22:30:02.000Z,"How we honour and remember the service and sacrifice of our military personnel is a deeply personal decision. If you’re planning to commemorate Anzac Day, in public or private, and are unsure where to start, we've resources to help guide you. Visit: https://anzacportal.dva.gov.au/commemoration/event-planning…",,0,0,0,https://pbs.twimg.com/media/GK_4ZK6XAAE0W3J?format=jpg&name=small,https://x.com/DVAAus/status/1778913493007167692
"Australian Department of Veterans' Affairs@DVAAus·Apr 12, 2024",2024-04-12T03:29:42.000Z,"Veteran Gold or White Card holders with eligibility under the Veterans' Entitlements Act 1986 (VEA) may have access to the Booked Car with Driver service, where DVA arranges taxi or hire car travel for clients to attend approved treatment with no out of pocket expenses.",,0,0,0,https://pbs.twimg.com/media/GK7zZIxXgAAI_Jn?format=jpg&name=small,https://x.com/DVAAus/status/1778626520099004613
"Australian Department of Veterans' Affairs@DVAAus·Apr 12, 2024",2024-04-12T03:29:43.000Z,"Visit the DVA website to learn more: http://spr.ly/6010wqy7A
 Accessibility: All content in the infographic is available in an accessible format on DVA’s website.",,0,0,0,,https://x.com/DVAAus/status/1778626523718648103
"Australian Department of Veterans' Affairs@DVAAus·Apr 11, 2024",2024-04-11T07:33:21.000Z,"If you missed DVA’s inaugural online Community Consultations Town Hall event, the recording is now available! Click to watch webinar: http://spr.ly/6018wlOEq",,0,0,0,https://pbs.twimg.com/media/GK3hkp3WcAAMKe9?format=jpg&name=small,https://x.com/DVAAus/status/1778325450655252962
"Australian Department of Veterans' Affairs@DVAAus·Apr 8, 2024",2024-04-08T07:03:07.000Z,"The Veterans’ Health Check can help you manage and take charge of your own health, take action to stay well, address health concerns early and develop a relationship with your GP. For more information on the Veterans’ Health Check, visit http://dva.gov.au/veteranhealthcheck…",,0,0,0,,https://x.com/DVAAus/status/1777230676191785445
"Australian Department of Veterans' Affairs@DVAAus·Apr 8, 2024",2024-04-08T00:50:35.000Z,Find out more about the proposed changes to veterans’ legislation. We are hosting three webinars to explain how the proposed VETS Bill could impact you. Attend here: http://dva.gov.au/VETS_Bill_feedback…,,0,0,0,https://pbs.twimg.com/media/GKmonY5W4AAOidK?format=jpg&name=small,https://x.com/DVAAus/status/1777136926249676835
"Australian Department of Veterans' Affairs@DVAAus·Apr 5, 2024",2024-04-05T02:56:26.000Z,Find out more about the proposed changes to veterans’ legislation. We are hosting webinars to explain how the proposed VETS Bill could impact you. Attend here: http://dva.gov.au/VETS_Bill_feedback…,,0,0,0,,https://x.com/DVAAus/status/1776081431837446275
"Australian Department of Veterans' Affairs@DVAAus·Apr 4, 2024",2024-04-04T00:06:24.000Z,"Veterans will retain their Totally and Permanently Incapacitated (TPI) benefits under the proposed changes to veterans’ legislation. Benefits arising from claims, including TPI, lodged prior to 1 July 2026 would be grandparented. More here: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/how-do-changes-impact-you…",,0,0,0,,https://x.com/DVAAus/status/1775676257272836162
"Australian Department of Veterans' Affairs@DVAAus·Apr 4, 2024",2024-04-03T23:48:04.000Z,"Service providers and other third-party organisations play an important role in offering programs and services for veterans and families. Most do the right thing, but some don’t, read more here: http://dva.gov.au/news/latest-stories/can-you-recognise-suspicious-provider-behaviour…",,0,0,0,https://pbs.twimg.com/media/GKRz3YpaQAAbVgb?format=jpg&name=small,https://x.com/DVAAus/status/1775671641680617787
"Australian Department of Veterans' Affairs@DVAAus·Apr 3, 2024",2024-04-03T03:58:53.000Z,"Applications for VetPaths 2024 close tomorrow! Have your questions answered –listen to senior APS leaders, a past VetPaths participant and recruitment specialists discuss everything VetPaths. Access the VetPaths Live Event here: https://dva.gov.au/about/careers/continuing-serve-vetpaths-aps-veteran-employment-pathway…",,0,0,0,https://pbs.twimg.com/media/GKNjw_XW8AAvsl7?format=jpg&name=small,https://x.com/DVAAus/status/1775372374747070713
"Australian Department of Veterans' Affairs@DVAAus·Apr 3, 2024",2024-04-03T01:12:21.000Z,"We provide veterans with profound hearing loss specialised smoke alarm packages that include a high quality smoke alarm, vibration pad, and flashing light. For more details and to see if you are eligible, visit: https://dva.gov.au/get-support/providers/rehabilitation-appliances-program-rap/rap-national-guidelines/assistive-listening-devices-alds-tinnitus-devices-and-hearing-devices…",,0,0,0,,https://x.com/DVAAus/status/1775330464368115924
"Australian Department of Veterans' Affairs@DVAAus·Apr 1, 2024",2024-04-01T07:10:06.000Z,Find out more about the proposed changes to veterans’ legislation. We are hosting three webinars to explain how the proposed VETS Bill could impact you. Attend here: http://dva.gov.au/VETS_Bill_feedback…,,0,0,0,https://pbs.twimg.com/media/GKD8WX_WsAAx8Ny?format=jpg&name=small,https://x.com/DVAAus/status/1774695717690278012
"Australian Department of Veterans' Affairs@DVAAus·Mar 30, 2024",2024-03-30T03:22:07.000Z,"You will retain your current benefits under proposed changes to veterans’ legislation. Existing entitlements will be ‘grandparented’, meaning veterans and families who already receive payments and benefits won’t experience any changes. Read more: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/how-do-changes-impact-you…",,0,0,0,,https://x.com/DVAAus/status/1773913568053801407
"Australian Department of Veterans' Affairs@DVAAus·Mar 28, 2024",2024-03-28T05:34:23.000Z,"You’re invited to attend DVA’s inaugural online Community Consultations Town Hall event on Veteran and Families Hubs. Join DVA’s Deputy Secretary, Alison McLaren and Mark Brewer, the acting Deputy President of the Repatriation Commission on April 9 from 12:30pm-14:00pm AEST.",,0,0,0,https://pbs.twimg.com/media/GJvAFeNXYAAo7kb?format=jpg&name=small,https://x.com/DVAAus/status/1773222081406120279
"Australian Department of Veterans' Affairs@DVAAus·Mar 28, 2024",2024-03-28T05:34:24.000Z,"Click to join event on April 9, 12:30pm: http://spr.ly/6012ZbjU0",,0,0,0,,https://x.com/DVAAus/status/1773222083507470385
"Australian Department of Veterans' Affairs@DVAAus·Mar 28, 2024",2024-03-28T04:30:01.000Z,Find out more about the proposed changes to veterans’ legislation. We are hosting three webinars to explain how the proposed VETS Bill could impact you. Attend here: http://spr.ly/6017ZbT1c,,0,0,0,,https://x.com/DVAAus/status/1773205880806183210
"Australian Department of Veterans' Affairs@DVAAus·Mar 28, 2024",2024-03-28T00:44:22.000Z,Have you separated or transitioned from the ADF and wanting to move into a career in the APS – this is your opportunity! Submit your application to the VetPaths 2024. Applications close Thursday 4 April. Learn more here: https://dva.gov.au/about/careers/continuing-serve-vetpaths-aps-veteran-employment-pathway…,,0,0,0,,https://x.com/DVAAus/status/1773149095248503029
"Australian Department of Veterans' Affairs@DVAAus·Mar 25, 2024",2024-03-25T01:05:55.000Z,"The Australian Government is inviting expressions of interest to fill future Australian War Memorial (Memorial) Council positions. Expressions of interest close at 11:59pm AEST on Sunday, 5 May 2024. Further details here: http://dvajobs.nga.net.au",,0,0,0,,https://x.com/DVAAus/status/1772067356035952690
"Australian Department of Veterans' Affairs@DVAAus·Mar 23, 2024",2024-03-22T19:00:01.000Z,Would you like to know more about the proposed changes to veterans’ legislation? We are hosting three webinars to explain how the proposed VETS Bill could impact you. Attend here: http://dva.gov.au/VETS_Bill_feedback…,,0,0,0,https://pbs.twimg.com/media/GJS-8N_XMAAVtK3?format=jpg&name=small,https://x.com/DVAAus/status/1771250498709885339
"Australian Department of Veterans' Affairs@DVAAus·Mar 22, 2024",2024-03-22T04:41:08.000Z,"Register your attendance for the VetPaths 2024 online information session! Hear first-hand experiences from past VetPaths participants, learn more about the app process, how your experience and skills translate and ask questions. To register please email VetPaths@dva.gov.au",,0,0,0,https://pbs.twimg.com/media/GJP6W1FWcAAUIFn?format=jpg&name=small,https://x.com/DVAAus/status/1771034351708348793
"Australian Department of Veterans' Affairs@DVAAus·Mar 22, 2024",2024-03-22T03:56:47.000Z,MyService will be unavailable from 00:00 AEDST Sunday 24 March until 4:00am AEDST Sunday 24 March 2024 while we apply updates to the system. We appreciate your patience. For more information on MyService please visit our website: https://dva.gov.au/myservice,,0,0,0,https://pbs.twimg.com/media/GJPwNKDW0AAdZwm?format=jpg&name=small,https://x.com/DVAAus/status/1771023190136930647
"Australian Department of Veterans' Affairs@DVAAus·Mar 21, 2024",2024-03-21T06:08:32.000Z,"Our dedicated staff from the Office of Australian War Graves continue to care for the final resting places of those who have served our nation, even if it rains, hails or shines. In Cairns, our Regional Manager has been checking in on the war graves to assess potential damage.",,0,0,0,,https://x.com/DVAAus/status/1770693957514670265
"Australian Department of Veterans' Affairs@DVAAus·Mar 21, 2024",2024-03-20T23:27:41.000Z,"Veterans won’t lose their Totally and Permanently Incapacitated (TPI) benefits under the proposed changes to veterans’ legislation. All claims, including TPI, lodged prior to 1 July 2026 will be grandparented. More here: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/how-do-changes-impact-you…",,0,0,0,,https://x.com/DVAAus/status/1770593083651977477
"Australian Department of Veterans' Affairs@DVAAus·Mar 20, 2024",2024-03-20T05:00:01.000Z,Have you transitioned from the ADF and are looking to continue your civilian career with the APS? Applications are now open to for the 2024 Veteran Employment Pathway! Applications close 4 April - submit your application: here: https://dva.gov.au/about/careers/continuing-serve-vetpaths-aps-veteran-employment-pathway…,,0,0,0,,https://x.com/DVAAus/status/1770314329906090147
"Australian Department of Veterans' Affairs@DVAAus·Mar 20, 2024",2024-03-20T00:53:04.000Z,"On 20 March some veteran pension payments will increase in line with pension indexation. For more information including a summary of pension rates, limits and allowances please visit: https://dva.gov.au/get-support/financial-support/payment-rates/summary-pension-rates-limits-and-allowances…",,0,0,0,,https://x.com/DVAAus/status/1770252181670625500
"Australian Department of Veterans' Affairs@DVAAus·Mar 18, 2024",2024-03-17T23:17:30.000Z,"Expressions of Interest for the Women Veterans Policy Forum are closing soon! The Forum is an opportunity to co-design future DVA policy and service delivery options, informed by your lived experience. Register here: https://dva.qualtrics.com/jfe/form/SV_bkYhKcQH5QZXpEa…",,0,0,0,,https://x.com/DVAAus/status/1769503356836540580
"Australian Department of Veterans' Affairs@DVAAus·Mar 16, 2024",2024-03-15T23:00:02.000Z,"We know the current veterans’ legislation is complex and causes delays. The proposed Veterans’ Entitlements, Treatment and Support (Simplification and Harmonisation) Bill 2024 will change that. Submissions close Sunday 28 April. Learn more: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/draft-legislation-what-it-and-what-it-will-do…",,0,0,0,,https://x.com/DVAAus/status/1768774182991495645
"Australian Department of Veterans' Affairs@DVAAus·Mar 14, 2024",2024-03-14T03:40:12.000Z,"Worried you’ll lose your benefits under changes to veterans’ legislation? Don’t be! Existing entitlements will be ‘Grandparented’, meaning veterans and families who already receive payments and benefits won’t experience any changes. Read more: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/how-do-changes-impact-you…",,0,0,0,,https://x.com/DVAAus/status/1768119915632828493
"Australian Department of Veterans' Affairs@DVAAus·Mar 14, 2024",2024-03-13T23:56:53.000Z,MyService will be unavailable from 23:00 AEDST Friday 15 March until 13:00 AEDST Sunday 17 March 2024 while we apply updates to the system. We appreciate your patience. For more information on MyService please visit our website: https://dva.gov.au/myservice,,0,0,0,,https://x.com/DVAAus/status/1768063717051191449
"Australian Department of Veterans' Affairs@DVAAus·Mar 12, 2024",2024-03-12T05:06:48.000Z,"Congratulations to @RSLQueensland on their selection as the lead organisation to develop a Veterans’ and Families’ Hub in Ipswich. To support the development of the Hub, the Australian Government is providing RSL Queensland with a grant of $5.445 million. @mattkeogh",,0,0,0,,https://x.com/DVAAus/status/1767416933777907831
"Australian Department of Veterans' Affairs@DVAAus·Mar 12, 2024",2024-03-11T21:41:58.000Z,"There’s one week left to register your interest in our 2024 Women Veterans Policy Forum! Your voice matters, and we encourage all women who have served in the ADF to get involved. Register your interest here: https://dva.qualtrics.com/jfe/form/SV_bkYhKcQH5QZXpEa…",,0,0,0,,https://x.com/DVAAus/status/1767304986059276470
"Australian Department of Veterans' Affairs@DVAAus·Mar 11, 2024",2024-03-11T00:48:59.000Z,"The Minister for Veterans’ Affairs @mattkeogh today announced a $5.445 million grant for @RSLLifeCare  to establish a Veterans’ and Families’ Hub in the Hunter region.

Great news for the veteran community in the Hunter!

Learn more: http://dva.gov.au/vfhubs",,0,0,0,,https://x.com/DVAAus/status/1766989665318400008
"Australian Department of Veterans' Affairs@DVAAus·Mar 6, 2024",2024-03-06T03:11:27.000Z,"More than 90 applicants will share in over $1 million of funding through the 2023-24 Saluting Their Service commemorative grants program.

For more information, or to apply for the next batch, visit: http://grants.gov.au",,0,0,0,,https://x.com/DVAAus/status/1765213575717466114
"Australian Department of Veterans' Affairs@DVAAus·Mar 5, 2024",2024-03-05T05:42:40.000Z,"Expressions of Interest for our upcoming Women Veterans Policy Forum are now open! Your voice matters, and we encourage all women who have served in the ADF to get involved. Register your interest here:
https://dva.qualtrics.com/jfe/form/SV_bkYhKcQH5QZXpEa…",,0,0,0,,https://x.com/DVAAus/status/1764889243493495167
"Australian Department of Veterans' Affairs@DVAAus·Mar 5, 2024",2024-03-05T05:42:40.000Z,"Registrations close 11.59pm AEDT Wednesday, 20 March. Numbers are limited.

If you have any questions about the Forum email us at  consultation@ http://dva.gov.au",,0,0,0,,https://x.com/DVAAus/status/1764889246119194977
"Australian Department of Veterans' Affairs@DVAAus·Mar 5, 2024",2024-03-04T23:46:38.000Z,"From today, a new model comes into effect - improving the way providers deliver our Rehabilitation Program. You can read about the changes here: https://dva.gov.au/news/latest-stories/rehabilitation-program-service-delivery-enhancements-commenced…",,0,0,0,,https://x.com/DVAAus/status/1764799644742140063
"Australian Department of Veterans' Affairs@DVAAus·Mar 3, 2024",2024-03-02T22:00:01.000Z,"An image you can hear

Veterans who have participated in the @healthgovau Hearing Services Program (HSP) are encouraged to provide their feedback via an online survey here: https://consultations.health.gov.au/rpgd-hearing/6f8d4950/consultation/intro/… 

The survey will take approximately  15 minutes and closes on  2 April 2024.",,0,0,0,,https://x.com/DVAAus/status/1764048037083541673
"Australian Department of Veterans' Affairs@DVAAus·Mar 1, 2024",2024-03-01T08:53:55.000Z,"RSL LifeCare has been awarded a $5.445 million grant to establish a unique Veterans’ and Families’ Hub network, connecting the Hawkesbury to South Western Sydney. Learn more: http://dva.gov.au/vfhubs",,0,0,0,https://pbs.twimg.com/media/GHkq09IWgAAJUTT?format=jpg&name=small,https://x.com/DVAAus/status/1763487820818022910
"Australian Department of Veterans' Affairs@DVAAus·Feb 29, 2024",2024-02-29T08:00:01.000Z,"The 2024-25 Saluting Their Service Commemorative Grants program is now open with $3.5 million available this year.

We encourage community groups undertaking commemorative projects or activities to apply.

Further details here: http://communitygrants.gov.au",,0,0,0,https://pbs.twimg.com/media/GHfU5lRWsAEu-NF?format=jpg&name=small,https://x.com/DVAAus/status/1763111868183224420
"Australian Department of Veterans' Affairs@DVAAus·Feb 29, 2024",2024-02-29T05:00:01.000Z,"The draft Veterans’ Entitlements, Treatment and Support (VETS) Bill 2024 will provide a simpler and easier to use system for the veteran community. We want to hear from those the VETS Bill will impact the most. Submit your feedback here: https://dva.gov.au/about/royal-commission/veterans-legislation-reform-exposure-draft-consultation/how-get-involved-and-submit-your-feedback…",,0,0,0,,https://x.com/DVAAus/status/1763066571847557296
"Australian Department of Veterans' Affairs@DVAAus·Feb 28, 2024",2024-02-27T22:39:54.000Z,"You have the opportunity to shape the future of veterans’ entitlements legislation by having your say during the consultation period – 28 February to 28 April, 2024.",,0,0,0,,https://x.com/DVAAus/status/1762608524255789370
"Australian Department of Veterans' Affairs@DVAAus·Feb 28, 2024",2024-02-27T22:39:55.000Z,"We encourage you to review the VETS Bill, understand what’s different and why, and provide your feedback: https://dva.gov.au/legislationreform…",,0,0,0,,https://x.com/DVAAus/status/1762608527481168303
"Australian Department of Veterans' Affairs@DVAAus·Feb 28, 2024",2024-02-27T22:39:53.000Z,"The Government is simplifying veterans’ legislation so veterans & families can get the support they deserve. The draft Veterans’ Entitlements, Treatment and Support (VETS)(Simplification and Harmonisation) Bill 2024 will provide an easier to use system for the veteran community.",,0,0,0,,https://x.com/DVAAus/status/1762608518958305591
"Australian Department of Veterans' Affairs@DVAAus·Feb 24, 2024",2024-02-23T22:00:00.000Z,"Today on #NationalDayForWarAnimals, we remember all of the critters who, like Cocky, looked out for their mates. Not just on the battlefield, but at home. Read about the cockatoo who lifted the spirits of First World War veterans here: https://awm.gov.au/collection/RELAWM08024…",,0,0,0,,https://x.com/DVAAus/status/1761148932967600371
"Australian Department of Veterans' Affairs@DVAAus·Feb 23, 2024",2024-02-23T04:28:12.000Z,MyService will be unavailable from midnight Saturday 24 February 2024 to 03:00am AEDST Sunday 25 February 2024 while we apply updates to the system. We appreciate your patience. For more information on MyService please visit our website: https://dva.gov.au/myservice,,0,0,0,,https://x.com/DVAAus/status/1760884238356758937
"Australian Department of Veterans' Affairs@DVAAus·Feb 23, 2024",2024-02-22T22:41:05.000Z,"Earlier this week, the Government announced $5.445 million funding for RSL Victoria to establish a Veterans’ and Families’ Hub in the Surf Coast/Geelong region. Great news for the region’s 6,600 veterans and families who’ll receive the support they deserve much closer to home.",,0,0,0,,https://x.com/DVAAus/status/1760796883516026935
"Australian Department of Veterans' Affairs@DVAAus·Feb 22, 2024",2024-02-22T05:13:58.000Z,"‘For Every Drop Shed in Anguish’ is more than a sculpture, it’s a place of remembrance and reflection. To watch a recording of the livestream of the Dedication Ceremony please visit the @AWMemorial website: https://awm.gov.au/about/our-work/projects/sufferings-of-war-and-service/dedication-ceremony…",,0,0,0,,https://x.com/DVAAus/status/1760533368960127366
"Australian Department of Veterans' Affairs@DVAAus·Feb 20, 2024",2024-02-20T05:58:49.000Z,"Get your BEST application in before 9:00pm AEDT, 29 February 2024. Building Excellence in Support and Training (BEST) grants provide funding for ex-service organisations who offer assistance with entitlements, services and claims. Visit: http://spr.ly/6012nrEte",,0,0,0,,https://x.com/DVAAus/status/1759819879916462263
"Australian Department of Veterans' Affairs@DVAAus·Feb 19, 2024",2024-02-19T06:05:01.000Z,The Victorian Garden of Remembrance (GRM) within the Springvale Botanical Cemetery is temporarily closed to the public until the impacts of recent weather events are assessed in full and the site is deemed safe for visitors. The Springvale War Cemetery is open.,,0,0,0,,https://x.com/DVAAus/status/1759459052256371110
"Australian Department of Veterans' Affairs@DVAAus·Feb 19, 2024",2024-02-18T23:27:01.000Z,"On this day 82 years ago, Japanese forces bombed Darwin, marking the first incursion on Australian soil during the Second World War. Today, we commemorate those who served and remember the sacrifices they and their families made in the defence of our nation. #LestWeForget",,0,0,0,,https://x.com/DVAAus/status/1759358891924586983
"Australian Department of Veterans' Affairs@DVAAus·Feb 14, 2024",2024-02-13T22:30:01.000Z,"Today we observe National Servicemen’s Day. Over 280,000 Australians served as ‘Nashos’ in two schemes following the Second World War. Today we pause to remember the sacrifices made by all ‘Nashos’ and their families. #Lestweforget
: @AWMemorial",,0,0,0,,https://x.com/DVAAus/status/1757532606894121050
"Open Arms - Veterans & Families Counselling@OpenArmsSupport·Feb 13, 2024",2024-02-13T00:40:02.000Z,"Asking for support isn't admitting defeat, you’re calling in fire support. 

Communication is key, and today on #WorldRadioDay we acknowledge a handy piece of kit which helps us connect to one another, no matter where we are. 

Signal us on 1800 011 046 for 24/7 support",,0,0,0,,https://x.com/OpenArmsSupport/status/1757202939788116182
"Australian Department of Veterans' Affairs@DVAAus·Feb 8, 2024",2024-02-08T01:23:58.000Z,"Did you know Ex-Service Organisations offer free advocacy services to help veterans and families with DVA claims and wellbeing support.  You don’t need to pay someone to help you. Find an ESO advocate here.

Read more: http://dva.gov.au/news/latest-stories/free-advocacy-support-veterans-and-their-families…",,0,0,0,,https://x.com/DVAAus/status/1755402054200082534
"Australian Department of Veterans' Affairs@DVAAus·Feb 3, 2024",2024-02-02T22:00:01.000Z,"The Anzac Day Schools’ Awards are open!  

The theme for 2024 is “Discover the stories of veterans in your local community”. 

For more, visit our Anzac Portal https://anzacportal.dva.gov.au/education/anzac-day-schools-awards…
#AnzacDay #LestWeForget",,0,0,0,,https://x.com/DVAAus/status/1753538790252007454
"Australian Department of Veterans' Affairs@DVAAus·Feb 2, 2024",2024-02-02T05:02:22.000Z,Older veterans using mobility scooters and adaptive household appliances are urged to always follow manufacturer’s instructions when recharging their equipment following an increasing number of fires linked to the lithium-ion batteries  @ACCCProdSafety,,0,0,0,,https://x.com/DVAAus/status/1753282689346466069
"Australian Department of Veterans' Affairs@DVAAus·Jan 29, 2024",2024-01-28T23:37:15.000Z,UPDATE 29/01/2024: Our Townsville office has reopened today!,,0,0,0,,https://x.com/DVAAus/status/1751751318719635657
"Australian Department of Veterans' Affairs@DVAAus·Jan 26, 2024",2024-01-25T21:00:03.000Z,"Australia has a rich and storied history, of highs and lows, of peace and conflict. None play a more solemn role in Australia's history than those who have served in the @Australian_Navy @AustralianArmy & @AusAirForce
#AusNavy #AusArmy #AusAirForce #YourADF #ADFVeterans",,0,0,0,,https://x.com/DVAAus/status/1750624596577956144
"Australian Department of Veterans' Affairs@DVAAus·Jan 26, 2024",2024-01-25T21:00:08.000Z,Pick any chapter of our nation's history and you'll find a common theme. From the cliffs of Gallipoli to the jungles of Vietnam. From the Coral Sea to the skies above Korea. From the Pacific Islands to the deserts of the Middle East. Wherever you look you'll find mateship.,,0,0,0,,https://x.com/DVAAus/status/1750624615875891678
"Australian Department of Veterans' Affairs@DVAAus·Jan 26, 2024",2024-01-25T21:00:08.000Z,"Today, on Australia Day, we reflect on our nation's history and remember those who served the nation they called home. You can read stories of service from our nation’s history on our Anzac Portal here:",,0,0,0,,https://x.com/DVAAus/status/1750624618958721043
"Australian Department of Veterans' Affairs@DVAAus·Jan 25, 2024",2024-01-25T00:23:06.000Z,Our Townsville office will be closed today due to Tropical Cyclone Kirrily. We apologise for any inconvenience this may cause. You can still call us on 1800 VETERAN (1800 838 372) or lodge enquiries through MyService. Call  000 in an emergency.,,0,0,0,,https://x.com/DVAAus/status/1750313306420592859
"Australian Department of Veterans' Affairs@DVAAus·Jan 24, 2024",2024-01-23T23:19:20.000Z,"Final call for veterans working in civilian medical, logistics corporate (female specific) roles, or as a cook/chef, to feature in a new national advertising campaign. Download the form: http://spr.ly/6016TjoJI & send it to  veteransemployment@dva.gov.au by midday 25 January.",,0,0,0,,https://x.com/DVAAus/status/1749934872544633027
"Australian Department of Veterans' Affairs@DVAAus·Jan 23, 2024",2024-01-23T04:30:02.000Z,"The Minister for Veterans' Affairs @mattkeogh today announced a $5 million grant for @rsllifecare to establish the Queanbeyan Veterans’ and Families’ Hub. 

Congratulations @RSLLCVS & @RSLNSW! 

Read more here: https://dva.gov.au/news/latest-stories/tailored-veteran-support-and-services-coming-southeast-nsw-and-act…",,0,0,0,,https://x.com/DVAAus/status/1749650675825360925
"Australian Department of Veterans' Affairs@DVAAus·Jan 18, 2024",2024-01-18T01:20:01.000Z,"Today, the Minister for Veterans Affairs @MattKeogh announced a $5 million grant to @LivesLivedWell to establish the Northern Adelaide Veterans’ and Families’ Hub. 

Well done, Lives Lived Well!",,0,0,0,,https://x.com/DVAAus/status/1747790916515930178
